CO2,d18O,IRD,NPS,obliquity,precession
263.7000000000000,2.5860520000000000,0.0,1.0111900000000000,24.1802,-0.00765000000000000
264.3000000000000,2.590052000000000,0.0,3.3423729999999998,24.1845,-0.008170000000000000
264.6000000000000,2.593506000000000,0.0,2.992391000000000,24.1888,-0.008690000000000000
262.60000000000002,2.6165710000000000,0.0,0.4491550000000000,24.1931,-0.009209999999999999
261.19999999999999,2.6478100000000002,0.0,1.3753850000000001,24.1974,-0.00973000000000000
262.6000000000000,2.649658000000000,1.8609140000000000,1.5984950000000000,24.2017,-0.01025000000000000
263.7800000000000,2.6335440000000001,0.0,2.004854000000000,24.206,-0.010770000000000000
263.63333299999999,2.6264170000000000,0.0,1.2809379999999999,24.2083,-0.01120600000000000
265.1500000000000,2.6208510000000000,0.0,1.3572560000000000,24.2106,-0.011642000000000000
264.10000000000002,2.624368000000000,0.0,1.2500700000000000,24.2129,-0.012078000000000000
264.50000000000000,2.639310000000000,0.0,0.9886200000000001,24.2152,-0.012514000000000001
265.9000000000000,2.6542530000000002,0.0,0.6955480000000001,24.2175,-0.012950000000000000
266.1000000000000,2.6691950000000002,0.0,0.3901590000000000,24.2198,-0.01338600000000000
266.69999999999999,2.684138000000000,0.0,1.526501000000000,24.2221,-0.013821999999999999
266.6000000000000,2.6905899999999998,0.0,2.6862300000000001,24.2244,-0.014258000000000000
264.2000000000000,2.682890000000000,0.0,2.0055879999999999,24.2267,-0.014694000000000000
264.39999999999998,2.6610390000000002,0.3664370000000000,1.9183090000000000,24.229,-0.015129999999999999
266.4500000000000,2.625037000000000,1.8160050000000001,3.584920000000000,24.229,-0.015443000000000000
262.69999999999999,2.580778000000000,1.9623780000000000,3.8704190000000001,24.229,-0.01575600000000000
264.44999999999999,2.550506000000000,0.5128090000000000,2.4645600000000001,24.229,-0.016069000000000000
268.3000000000000,2.539882000000000,0.7309900000000000,2.5005160000000002,24.229,-0.01638200000000000
268.07499999999999,2.548905000000000,1.8621460000000001,3.32576400000000,24.229,-0.016695000000000002
268.800000000000,2.5775760000000001,2.00609500000000,3.3385250000000002,24.229,-0.017007999999999999
268.8500000000000,2.6200000000000001,1.9212940000000001,3.1630199999999999,24.229,-0.017321000000000000
269.30000000000001,2.6624240000000001,0.9043320000000000,4.238786000000000,24.229,-0.017634000000000000
268.00000000000000,2.702242000000000,0.2378090000000000,5.099667000000000,24.229,-0.017947000000000001
272.19999999999999,2.738338000000000,2.004416000000000,4.337149000000000,24.229,-0.01826000000000000
268.9666670000000,2.761035000000000,2.6275179999999998,4.138930000000000,24.2268,-0.018423999999999999
270.13999999999999,2.7638829999999999,0.7934770000000000,5.153265000000000,24.2246,-0.01858800000000000
269.8000000000000,2.7468830000000000,0.9245830000000000,5.461295000000000,24.2224,-0.01875200000000000
271.2000000000000,2.712641000000000,2.5542020000000001,5.230736000000000,24.2202,-0.018915999999999999
273.8000000000000,2.671091000000000,2.6295959999999998,4.833399000000000,24.218,-0.019080000000000000
271.86666700000001,2.6671819999999999,2.123455000000000,4.373659000000000,24.2158,-0.019244000000000001
274.4000000000000,2.7073640000000001,2.8052389999999998,7.751094000000000,24.2136,-0.019408000000000002
272.4666670000000,2.75687500000000,3.5886909999999999,11.384588000000001,24.2114,-0.019571999999999999
270.9000000000000,2.8157160000000001,3.3158599999999998,10.016028000000000,24.2092,-0.019736000000000000
272.50000000000000,2.8750689999999999,3.2550580000000000,9.351877999999999,24.207,-0.0199
267.8500000000000,2.8996610000000000,3.7243750000000002,10.44890400000000,24.2024,-0.019899
272.6000000000000,2.8894920000000002,3.7649170000000001,10.771457000000000,24.1978,-0.019897999999999999
271.09916099999998,2.877692000000000,3.5631179999999998,10.664024000000000,24.1932,-0.019897
271.36680100000001,2.849593000000000,1.3886470000000000,9.728118000000000,24.1886,-0.019896
264.88934000000000,2.847028000000000,1.8404609999999999,8.341479000000000,24.184,-0.019895
258.071268000000,2.8731640000000001,3.9771749999999999,16.04367800000000,24.1794,-0.019893999999999998
262.4830330000000,2.911333000000000,4.824990000000000,27.66694500000000,24.1748,-0.019893
258.50485500000002,2.9631669999999999,5.06136200000000,30.872046999999998,24.1702,-0.019892
257.7240740000000,3.0433330000000001,4.932626000000000,31.164985999999999,24.1656,-0.019890999999999999
258.26355200000000,3.1022550000000000,4.732619000000000,30.953423999999998,24.161,-0.019890000000000001
254.6866100000000,3.1316000000000002,4.535808000000000,30.68746000000000,24.1542,-0.019724999999999999
253.01664199999999,3.148036000000000,4.609048000000000,25.823062000000000,24.1474,-0.019560000000000001
248.19054100000000,3.1515640000000000,4.68228700000000,20.95866500000000,24.1406,-0.019394999999999999
248.63764300000000,3.142182000000000,4.646418000000000,20.351642999999999,24.1338,-0.019230000000000001
251.45045400000001,3.1314570000000002,4.547790000000000,22.193446000000002,24.127,-0.01906500000000000
248.06707000000000,3.1589350000000000,4.658417000000000,25.12782900000000,24.1202,-0.018900000000000000
245.82983400000001,3.209965000000000,5.183901000000000,30.228304999999999,24.1134,-0.018735000000000002
243.31802800000000,3.2625709999999999,5.517659000000000,36.765951999999999,24.1066,-0.018570000000000000
243.32755000000000,3.3167529999999998,5.606690000000000,45.138067000,24.0998,-0.01840500000000000
242.79151800000000,3.368690000000000,5.688188000000000,48.271321000000000,24.093,-0.018239999999999999
242.72346800000000,3.3839999999999999,5.71974200000000,49.54572400000000,24.0841,-0.017923999999999999
240.83588499999999,3.3773330000000001,5.721638000000000,48.965949000000002,24.0752,-0.017607999999999999
241.7013740000000,3.3574860000000002,5.977105000000000,45.13299200000000,24.0663,-0.017291999999999998
241.86599300000000,3.3046859999999998,6.145689000000000,45.53116800000000,24.0574,-0.016976000000000002
246.07507100000001,3.2189329999999998,6.252402000000000,48.94237700000000,24.0485,-0.016660000000000001
245.509690000000,3.1460859999999999,6.35911600000000,52.35358600000000,24.0396,-0.016344000000000001
243.20423800000,3.1167140000000000,6.465830000000000,55.76479500000000,24.0307,-0.016028000000000001
243.79445100000001,3.1440000000000001,6.572544000000000,59.176005000000004,24.0218,-0.015712000000000000
241.46724699999999,3.211964000000000,6.679258000000000,62.58721400000000,24.012899999999998,-0.015396000000000000
240.32942700000001,3.3116680000000001,6.785972000000000,65.99842300000000,24.004,-0.015080000000000000
241.504710000000,3.3972549999999999,6.892685000000000,69.40963200000000,23.9931,-0.014641000000000000
241.77990500000001,3.43815300000000,6.872238000000000,69.0466240000000,23.9822,-0.014201999999999999
246.56485499999999,3.434364000000000,6.806386000000000,67.33599000000000,23.9713,-0.013762999999999999
245.38700299999999,3.4198290000000000,6.74053400000000,65.62535500000000,23.9604,-0.013324000000000001
242.7005750000000,3.3992680000000002,6.674682000000000,63.91472100000000,23.9495,-0.012885000000000001
235.41212300000001,3.3845489999999998,6.608830000000000,62.204087000000,23.938600000000001,-0.012446000000000000
230.49120700000000,3.3752209999999998,6.291304000000000,58.63005200000000,23.927700000000002,-0.012007000000000000
232.36238399999999,3.3691200000000001,5.685184000000000,52.91927300000000,23.9168,-0.01156800000000000
231.21588800000001,3.366571000000000,5.692440000000000,53.47206700000000,23.9059,-0.011129000000000000
235.3585110000000,3.371794000000000,6.288497000000000,60.03750000000000,23.895,-0.010690000000000000
233.97309300000001,3.3729200000000001,6.6104880000000001,62.98425400000000,23.882400000000001,-0.010165000000000000
231.86418499999999,3.370400000000000,6.792411000000000,64.08158299999999,23.869800000000001,-0.00964000000000000
228.21297999999999,3.3686110000000000,7.063347000000000,67.8200860000000,23.8572,-0.00911500000000000
227.43557699999999,3.3723510000000001,7.361105000000000,72.35440900000000,23.844600000000000,-0.008590000000000000
226.84782899999999,3.3816180000000000,7.281781000000000,74.70419500000000,23.832000000000001,-0.008064999999999999
227.2327620000000,3.396414000000000,7.133040000000000,76.65182700000000,23.819400000000002,-0.007540000000000000
226.68030700000000,3.4167380000000001,6.789061000000000,67.42829000000000,23.806799999999999,-0.007015000000000000
227.68957499999999,3.4403779999999999,6.443071000000000,58.63138600000000,23.794200000000000,-0.006490000000000000
228.41676200000001,3.4640190000000000,6.1133579999999998,54.43388200000000,23.781600000000001,-0.005965000000000000
227.88991999999999,3.4876600000000000,5.981922000000000,52.40762400000000,23.768999999999998,-0.00544000000000000
224.881284000000,3.5112999999999999,6.442567000000000,56.86504400000000,23.754799999999999,-0.004874000000000000
216.71374299999999,3.5349409999999999,6.798476000000000,64.7147140000000,23.740600000000001,-0.004308000000000000
216.95865600000,3.5585819999999999,6.922177000000000,80.08522400000000,23.726400000000002,-0.003742000000000000
212.3997160000000,3.5822219999999998,6.9566910000000,89.80677500000000,23.712199999999999,-0.003176000000000000
215.96717000000001,3.6058629999999998,6.8398729999999999,89.94344000000000,23.698000000000000,-0.00261000000000000
213.7269000000000,3.6295039999999998,6.507181000000000,88.07354500000000,23.683800000000002,-0.0020439999999999998
209.30185800000001,3.6531440000000002,5.88924900000000,83.55235300000000,23.669599999999999,-0.0014779999999999999
207.1257510000000,3.6767850000000002,5.87117100000000,83.08051100000000,23.655400000000000,-0.0009120000000000001
207.24428499999999,3.7004260000000002,6.475524000000000,86.81043099999999,23.641200000000001,-0.00034600000000000001
203.7446000000000,3.7240660000000001,6.7026490000000001,90.70589200000001,23.626999999999999,0.00022000000000000001
202.21964199999999,3.7477070000000001,6.622051000000000,94.73639400000000,23.611799999999999,0.0007780000000000000
196.33543299999999,3.7713480000000,6.638599000000000,94.29671000000000,23.5966,0.0013359999999999999
194.95379100000000,3.7949880000000000,6.717070000000000,91.00758700000000,23.5814,0.0018940000000000001
196.33506499999999,3.8186290000000001,6.728495000000000,91.6008110000000,23.5662,0.0024520000000000002
197.50863100000001,3.8422700000000001,6.706999000000000,94.10030600000000,23.551,0.0030100000000000001
193.99187900000001,3.8659100000000000,6.758304000000000,93.5502090000000,23.5358,0.003568000000000000
194.79425300000000,3.8895510000000000,6.836445000000000,91.87595500000000,23.520600000000002,0.004126000000000000
192.85577000000001,3.9131909999999999,6.765989000000000,91.29286200000000,23.505400000000002,0.004684000000000000
191.7401270000000,3.93683200000000,6.656183000000000,90.99871700000000,23.490200000000002,0.005242000000000000
190.51087200000001,3.9604729999999999,6.362318000000000,90.77973600000000,23.475000000000001,0.005800000000000000
191.95860200000001,3.9841129999999998,6.036127000000000,90.57395600000000,23.459,0.006305000000000000
191.15950100000001,4.007754000000000,6.19713100000000,92.30045800000001,23.443000000000001,0.006810000000000000
192.42672099999999,4.031395000000000,6.405976000000000,94.2167060000000,23.427,0.007315000000000000
191.6602830000000,4.055035000000000,6.207484000000000,92.62236500000000,23.411000000000001,0.007820000000000001
194.5508090000000,4.078676000000000,6.005217000000000,90.97975200000000,23.395,0.008325000000000001
196.29330800000000,4.102317000000000,6.0754960000000,91.1861150000000,23.379000000000001,0.008829999999999999
194.78400500000001,4.125957000000000,6.132649000000000,91.22018000000000,23.363,0.009335000000000000
194.15108100000000,4.149598000000000,6.0578960000000004,89.52278300000000,23.347000000000001,0.009840000000000000
196.44982700000000,4.173239000000000,5.988357000000000,88.17128800000000,23.331,0.010345000000000000
195.43707400000000,4.196879000000000,5.948257000000000,88.77257100000000,23.315000000000001,0.010850000000000000
195.28047000000001,4.2205199999999996,5.878169000000000,88.80206400000000,23.298600000000000,0.011258000000000001
195.52874100000000,4.244161000000000,5.695582000000000,86.68639400000001,23.2822,0.01166600000000000
195.49173999999999,4.26780100000000,5.604347000000000,84.81401300000000,23.2658,0.01207400000000000
194.09399900000000,4.291442000000000,5.759571000000000,83.59799000000000,23.249400000000001,0.012482000000000000
194.4769650000000,4.314960000000000,5.893153000000000,82.45441700000001,23.233000000000001,0.012890000000000000
196.41464600000000,4.337250000000000,5.951298000000000,81.56337600000001,23.216600000000000,0.013298000000000001
197.97456600000001,4.358311000000000,6.016622000000000,81.19992000000001,23.2002,0.01370600000000000
199.6530210000000,4.378145000000000,6.124876000000000,83.99117600000000,23.183800000000002,0.014114000000000000
197.95404500000001,4.39711400000000,6.232689000000000,86.72148100000000,23.167400000000001,0.014522000000000000
196.28417099999999,4.4186209999999999,6.326307000000000,87.48966000000000,23.151000000000000,0.014930000000000001
194.61989399999999,4.437255000000000,6.419925000000000,88.25783900000000,23.1348,0.015209000000000000
194.20931800000000,4.45022100000000,6.497552000000000,90.7233630000000,23.118600000000001,0.015488000000000000
193.96021300000001,4.45752100000000,6.57301300000000,93.41890200000000,23.102399999999999,0.015767000000000000
196.91001600000001,4.458790000000000,6.648474000000000,96.11444000000000,23.086200000000002,0.016046000000000001
194.58723499999999,4.4507500000000002,6.752236000000000,95.5753000000000,23.070000000000000,0.01632500000000000
192.97305900000001,4.439917000000000,6.858045000000000,94.80214200000000,23.0538,0.016604000000000001
196.04805099999999,4.429083000000000,6.963855000000000,94.02898399999999,23.037600000000001,0.016882999999999999
195.53724800000001,4.418250000000000,6.879253000000000,93.58805700000001,23.021400000000000,0.017162000000000000
193.69631300000000,4.4074169999999997,6.687155000000000,93.33468999999999,23.0052,0.017441000000000002
192.8757330000000,4.39658300000000,6.49505700000000,93.08132400000000,22.989000000000001,0.017720000000000000
193.97874700000000,4.385750000000000,6.337321000000000,92.73004299999999,22.9733,0.017849000000000000
191.85269700000001,4.374917000000000,6.236752000000000,92.21586800000000,22.9576,0.017978000000000001
190.55194499999999,4.371523000000000,6.136182000000000,91.70169300000001,22.941900000000000,0.018107000000000002
189.61680000000001,4.378758000000000,6.0424899999999999,91.10284799999999,22.926200000000001,0.018235999999999999
189.84880699999999,4.395551000000000,5.984874000000000,90.05984300000000,22.9105,0.018364999999999999
191.06074000000001,4.41227400000000,5.927258000000000,89.01683800000001,22.894800000000000,0.018494000000000000
192.57523800000001,4.428929000000000,5.86928100000000,87.98770600000000,22.879100000000001,0.01862300000000000
194.6464180000000,4.4380740000000003,5.776384000000000,88.30168100000000,22.8634,0.018752000000000001
192.22200200000000,4.436522000000000,5.683487000000000,88.61565700000000,22.847700000000000,0.018880999999999998
192.77226899999999,4.42534200000000,5.5905889999999996,88.9296320000000,22.832000000000001,0.019009999999999999
195.02355700000001,4.414161000000000,5.621360000000000,88.48569700000000,22.8173,0.018981999999999999
195.76631900000001,4.402981000000000,5.685764000000000,87.83564100000000,22.802600000000002,0.018953999999999999
187.19569200000001,4.391801000000000,5.7501680000000,87.18558400000001,22.787900000000000,0.018925999999999998
186.4155080000000,4.380621000000000,5.607234000000000,83.82668800000000,22.773199999999999,0.018898000000000002
185.25875199999999,4.3694410000000001,5.302810000000000,78.35794000000000,22.758500000000002,0.018870000000000001
185.16738500000000,4.358261000000000,4.998386000000000,72.88919300000001,22.743800000000000,0.018842000000000001
189.2493220000000,4.3470810000000002,4.655752000000000,64.8845470000000,22.729099999999999,0.018814000000000001
187.6801260000000,4.335901000000000,4.238320000000000,51.915740000000000,22.714400000000001,0.018786000000000001
187.4847260000000,4.3247200000000001,3.8208880000000001,38.94693300000000,22.699700000000000,0.018758000000000000
189.74059299999999,4.313540000000000,3.4826440000000001,28.19050700000000,22.684999999999999,0.018730000000000000
190.1156020000000,4.302360000000000,3.759345000000000,34.61468300000000,22.671800000000001,0.018550000000000001
190.08738800000000,4.298749000000000,4.0360459999999998,41.03886000000000,22.658600000000000,0.018370000000000001
196.49146600000000,4.297783000000000,4.312747000000000,47.46303600000000,22.6454,0.018190000000000001
190.2961370000000,4.294537000000000,5.248656000000000,62.40298500000000,22.632200000000001,0.018010000000000002
187.20491300000000,4.289011000000000,5.327403000000000,68.72869200000000,22.619000000000000,0.01783000000000000
187.98147599999999,4.2842500000000001,5.183602000000000,74.27266200000000,22.6058,0.017649999999999999
186.21747300000001,4.27725500000000,5.231903000000000,81.77553800000000,22.592600000000001,0.017469999999999999
184.44070400000001,4.27295000000000,5.154208000000000,81.3429200000000,22.5794,0.01729000000000000
183.32899000000000,4.276259000000000,4.343938000000000,75.1847050000000,22.5662,0.017110000000000000
184.09060400000001,4.287183000000000,3.5102460000000000,56.92281200000000,22.553000000000001,0.016930000000000001
184.91971599999999,4.302676000000000,2.8077380000000001,28.847041000000001,22.5416,0.01661900000000000
185.98401400000000,4.31816900000000,3.2266230000000000,33.71288600000000,22.530200000000001,0.016308000000000000
186.22910600000000,4.32420600000000,3.6571170000000000,47.03880600000000,22.5188,0.01599700000000000
184.5807970000000,4.298723000000000,4.223485000000000,63.977106999999997,22.507400000000001,0.01568600000000000
182.93248800000001,4.254217000000000,5.243048000000000,77.1833160000000,22.496,0.015375000000000000
181.28417899999999,4.209431000000000,6.091014000000000,87.15782100000000,22.484600000000000,0.01506400000000000
180.57942000000000,4.164365000000000,6.397999000000000,86.94404000000000,22.4732,0.014753000000000000
180.60407000000001,4.12847500000000,6.611062000000000,87.20920200000000,22.461800000000000,0.014442000000000000
180.62872100000001,4.123826000000000,6.48718200000000,89.19255600000000,22.4504,0.014130999999999999
180.65337199999999,4.137919000000000,6.335540000000000,90.49943399999999,22.439000000000000,0.013820000000000001
180.67802200000000,4.152013000000000,6.0798160000000001,89.27005100000000,22.429900000000000,0.013408000000000000
181.07550499999999,4.166107000000000,5.920162000000000,88.71740100000000,22.420800000000000,0.012996000000000001
182.12442100000001,4.180201000000000,6.137376000000000,90.81945800000000,22.411700000000000,0.01258400000000000
182.84293500000001,4.194295000000000,6.350075000000000,92.4818050000000,22.402600000000000,0.012172000000000001
183.21618200000000,4.208389000000000,6.544222000000000,92.33712199999999,22.393500000000000,0.011760000000000000
184.114688000000,4.222483000000000,,,22.384399999999999,0.011348000000000000
185.41924399999999,4.236577000000000,,,22.375299999999999,0.010936000000000000
186.4180220000000,4.2506710000000,,,22.366199999999999,0.01052400000000000
185.53845200000001,4.264765000000000,,,22.357099999999999,0.010111999999999999
184.65888300000000,4.27245000000000,6.027284000000000,93.48712399999999,22.348,0.0097000000000000
184.53700499999999,4.267315000000000,5.221283000000000,91.84673200000000,22.341400000000000,0.009226000000000000
184.55945000000000,4.249362000000000,4.533723000000000,89.05510599999999,22.334800000000001,0.008751999999999999
183.9667390000000,4.218591000000000,4.423857000000000,80.64834100000000,22.3282,0.008278000000000001
185.07732100000001,4.175000000000000,4.322785000000000,70.09732700000001,22.321600000000000,0.007804000000000000
185.75580900000000,4.121400000000000,4.259804000000000,50.257007999999999,22.315000000000001,0.007330000000000000
185.48427000000001,4.100084000000000,4.283130000000000,34.98442500000000,22.3084,0.006856000000000000
185.4383050000000,4.115084000000000,4.641280000000000,37.432299999999998,22.301800000000000,0.006382000000000000
186.05811299999999,4.141321000000000,4.8688019999999996,38.19342200000000,22.295200000000001,0.005908000000000000
187.1497560000000,4.178796000000000,4.282668000000000,28.4480620000000,22.2886,0.005434000000000000
187.72680099999999,4.231107000000000,3.8209439999999999,20.299264000000001,22.282,0.004960000000000000
187.81214700000001,4.26237100000000,4.215776000000000,23.142678000000000,22.2782,0.004464000000000000
193.60852100000000,4.2685570000000004,,,22.2744,0.0039680000000000002
190.29411700000000,4.274742000000000,,,22.270600000000002,0.003472000000000000
191.46326199999999,4.280928000000000,,,22.2668,0.0029759999999999999
191.2668710000000,4.287113000000000,,,22.263000000000002,0.002480000000000000
191.8638950000000,4.293299000000000,,,22.2592,0.0019840000000000001
191.70283100000000,4.296386000000000,,,22.255400000000002,0.00148800000000000
187.93473100000000,4.289145000000000,6.2012229999999997,84.38157099999999,22.2516,0.0009920000000000000
189.174402000000,4.2715760000000,5.819575000000000,81.18007900000001,22.247800000000002,0.0004960000000000000
189.43164800000000,4.2436790000000002,5.466320000000000,77.76633600000000,22.244,-0.00000000000000000000
190.0005430000000,4.2054549999999997,5.491091000000000,71.52666200000000,22.2431,-0.000475000000000000
191.59177399999999,4.160000000000000,5.518829000000000,65.37837399999999,22.2422,-0.0009500000000000000
191.8951890000000,4.114545000000000,5.584191000000000,60.388945999999997,22.2413,-0.0014250000000000001
190.25023899999999,4.069091000000000,5.654187000000000,55.25693300000000,22.2404,-0.0019000000000000000
191.3236410000000,4.035712000000000,5.780266000000000,48.39944600000000,22.2395,-0.002375000000000000
192.96880300000001,4.022458000000000,5.946624000000000,43.31675000000000,22.238600000000002,-0.002850000000000000
193.5575010000000,4.02932900000000,6.578978000000000,58.76675900000000,22.2377,-0.0033249999999999998
193.85869600000001,4.038420000000000,7.15213100000000,73.51432600000000,22.2368,-0.0038000000000000000
192.74097699999999,4.058420000000000,6.96292900000000,79.21624400000000,22.2359,-0.004275000000000000
192.92958800000000,4.088163000000000,6.773727000000000,84.91816300000001,22.235,-0.004750000000000000
192.48177699999999,4.115235000000000,6.8896230000000003,85.51958000000000,22.237,-0.00516800000000000
188.50123600000001,4.133091000000000,7.015410000000000,85.95565900000000,22.239,-0.005586000000000000
191.45568299999999,4.157796000000000,6.702708000000000,84.87826300000000,22.241,-0.0060039999999999998
189.35560500000000,4.173298000000000,6.189026000000000,83.10717200000001,22.243,-0.006422000000000000
189.22646100000000,4.168688000000000,5.654475000000000,79.33668400000001,22.245,-0.006840000000000000
189.24116599999999,4.148330000000000,5.088064000000000,72.5137540000000,22.247,-0.00725800000000000
190.23413900000000,4.118769000000000,4.591463000000000,67.19613699999999,22.249,-0.007676000000000000
191.0932510000000,4.081846000000000,4.644589000000000,73.73246600000000,22.251,-0.008094000000000000
191.18926200000001,4.044923000000000,4.697715000000000,80.26879500000000,22.253,-0.008512000000000000
191.53494499999999,4.02137600000000,4.464204000000000,81.7857100000000,22.255,-0.008930000000000000
188.29537199999999,4.016938000000000,4.1721380000000003,82.27724800000000,22.26,-0.009261999999999999
188.10286199999999,4.031608000000000,4.335913000000000,82.77336000000000,22.265,-0.00959400000000000
186.1816070000000,4.050866000000000,4.877457000000000,83.27325999999999,22.27,-0.009926000000000001
184.3078070000000,4.071079000000000,5.320455000000000,83.24607800000000,22.274999999999999,-0.01025800000000000
183.24183700000000,4.078872000000000,5.461390000000000,81.6032850000000,22.28,-0.010590000000000000
184.56231700000001,4.073486000000000,5.602752000000000,79.95982900000000,22.285,-0.010921999999999999
186.84635599999999,4.054922000000000,6.036178000000000,77.8624540000000,22.29,-0.011254000000000000
190.1601940000000,4.037701000000000,6.46960300000000,75.76508000000000,22.295,-0.011586000000000001
189.4522550000000,4.025455000000000,6.5052300000000001,78.06577200000000,22.3,-0.01191800000000000
188.7443150000000,4.018182000000000,6.438281000000000,81.50054799999999,22.305000000000000,-0.012250000000000000
